SliceNum	WSCellPos,X	WSCellPos,Y	WSCellPos,LinIdx	WSCellArea(px2)	
18	79.62711864406779	12.71186440677966	9493	118
18	85.03418803418803	51.99145299145299	10132	117
18	83.20879120879121	66.64285714285714	9907	182
18	92.77853881278538	28.10958904109589	11068	438
18	88.40684410646388	105.4562737642586	10545	263
18	104.2360515021459	116.587982832618	12477	233
18	99.39647577092511	51.38105726872246	11811	454
18	94.07692307692308	72.57692307692308	11233	104
18	100.427807486631	94.01069518716578	11974	187
18	107.585798816568	106.2189349112426	12946	169
18	106.1058823529412	79.66470588235295	12680	170
18	110.6102362204724	64.53937007874016	13265	254
18	113.4074074074074	32.24279835390946	13472	243
18	114.5619834710744	95.6198347107438	13776	121
18	116.1858407079646	48.8141592920354	13849	113
18	117.7261904761905	76.36904761904762	14116	84
18	118.5	109.5	14270	40
19	12.84960422163588	9.680738786279683	1450	379
19	3.494845360824742	20.79381443298969	261	97
19	3.105263157894737	34.8421052631579	275	57
19	5.14957264957265	56.68376068376068	537	234
19	2.5	78.5	319	56
19	8.898601398601398	94.46153846153847	1054	286
19	4.5	109	589	72
19	9.087378640776699	117.6407766990291	1078	103
19	14.13897280966767	74.30815709969788	1634	331
19	15.2520325203252	36.07317073170731	1716	123
19	14.97549019607843	47.58333333333334	1728	204
19	14.36290322580645	26.70161290322581	1587	124
19	18.11442786069652	108.2686567164179	2148	201
19	21.78260869565218	60.18840579710145	2580	69
19	23.86754966887417	90.23178807947019	2850	151
19	26.16239316239316	23.75213675213675	3024	117
19	34.42439024390244	116.3121951219512	4076	205
19	30.00751879699248	4.781954887218046	3485	133
19	25.29032258064516	53.64516129032258	2934	31
19	33.24064171122995	69.63903743315508	3910	374
19	32.70348837209303	49.44186046511628	3889	172
19	36.89812332439678	34.41286863270778	4354	373
19	33.48765432098765	104.3024691358025	3944	162
19	38.48872180451128	13.71052631578947	4454	266
19	40.04481792717087	91.01960784313725	4771	357
19	50.06206896551724	53.41379310344828	5933	290
19	56.573055028463	78.26565464895636	6798	527
19	50.26966292134831	109.9157303370787	5990	178
19	52.96124031007752	38.7906976744186	6279	129
19	57.53846153846154	10.18028846153846	6850	416
19	53.68888888888889	26.36296296296296	6386	135
19	55.48484848484848	97.90909090909091	6578	99
19	59.23529411764706	118.1911764705882	7078	68
19	66.11347517730496	64.88297872340425	7865	282
19	69.92118226600985	23.60098522167488	8304	203
19	69.52777777777777	103.4940476190476	8383	504
19	66.85148514851485	34.34653465346535	7954	101
19	71.33153638814017	46.57951482479784	8447	371
19	72.40677966101696	3.35593220338983	8523	59
19	80.00689655172414	12.78620689655172	9493	145
19	83.52980132450331	85.13245033112582	10045	302
19	79.98039215686275	118.4705882352941	9598	51
19	81.5919540229885	67.76436781609195	9788	174
19	92.87179487179488	28.16239316239316	11068	468
19	85.37272727272727	54.03636363636364	10134	110
19	87.70547945205479	105.1198630136986	10545	292
19	86.78703703703704	42.62962962962963	10363	108
19	92.85858585858585	73.07070707070707	11113	99
19	88.88888888888889	13.38888888888889	10573	18
19	102.1326530612245	116.6173469387755	12237	196
19	100.2608695652174	52.25869565217391	11932	460
19	100.7128205128205	94.46666666666667	12094	195
19	105.6636771300448	81.30493273542601	12681	223
19	107.2083333333333	106.4345238095238	12826	168
19	110.2651515151515	65.55681818181819	13146	264
19	113.5931558935361	30.18631178707224	13590	263
19	115.7062937062937	93.09790209790209	13893	143
19	116.4587155963303	48.80733944954128	13849	109
19	118.1527777777778	76.20833333333333	14116	72
19	118.2352941176471	111.5294117647059	14152	85
20	13.42955326460481	8.061855670103093	1448	291
20	4.570422535211268	18.19014084507042	498	142
20	3.909090909090909	34.93181818181818	395	88
20	6.316666666666666	58.14	658	300
20	3.060606060606061	78.74242424242425	319	66
20	8.884920634920634	93.44047619047619	1053	252
20	7.957831325301205	107.3433734939759	947	166
20	8	117.6741573033708	958	89
20	14.80714285714286	46.37857142857143	1726	140
20	14.29054054054054	79.96621621621621	1640	148
20	20.66666666666667	24.09259259259259	2424	270
20	16.79878048780488	35.82926829268293	1956	164
20	16.93965517241379	69.95689655172414	1990	116
20	19.7948717948718	60.73076923076923	2341	78
20	20.70322580645161	112.2838709677419	2512	155
20	26.23236514522821	92.12033195020747	3092	241
20	30.24890829694323	49.93449781659389	3530	229
20	29.61832061068702	4.83206106870229	3485	131
20	33.26666666666667	103.3444444444444	3943	180
20	31.68361581920904	78.31073446327683	3798	177
20	34.46120689655172	65.57758620689656	4026	232
20	35.39189189189189	116.3108108108108	4196	148
20	38.38955823293173	14.6425702811245	4455	249
20	35.03043478260869	34.5	4115	230
20	48.93197278911565	53.47278911564626	5813	294
20	44.97058823529412	2.147058823529412	5282	34
20	51.003367003367	110.2289562289562	6110	297
20	55.43470483005367	79.31842576028623	6559	559
20	50.86979166666666	27.33854166666667	6027	192
20	51.25714285714286	39.42857142857143	6039	175
20	51.43093922651934	96.10497237569061	6096	181
20	57.57029177718833	10.6790450928382	6851	377
20	63.77935943060498	63.99288256227758	7624	281
20	63.61538461538461	118.3384615384615	7678	65
20	64.54629629629629	25.74074074074074	7706	108
20	67.35714285714286	48.23076923076923	7968	182
20	69.70843373493976	102.6024096385542	8383	415
20	68.02970297029702	34.61386138613862	8075	101
20	74.9908256880734	3.761467889908257	8884	109
20	77.31666666666666	16.00416666666667	9136	240
20	81.8391304347826	42.82608695652174	9763	230
20	79.80434782608695	68.36086956521739	9548	230
20	81.80487804878049	85.3130081300813	9805	246
20	82.28235294117647	117.9882352941176	9838	85
20	83.43065693430657	55.03649635036496	9895	137
20	92.20588235294117	28.21372549019608	10948	510
20	87.05535055350553	105.3616236162362	10425	271
20	91.99333333333334	9.993333333333334	10930	150
20	94.15333333333334	75.12666666666667	11235	150
20	98.57339449541284	95.06880733944953	11855	218
20	94.13274336283186	62.69911504424779	11223	113
20	102.4571428571429	117.4	12237	140
20	102.6077844311377	48.2065868263473	12288	334
20	106.734126984127	81.85714285714286	12802	252
20	106.6224489795918	107.6173469387755	12828	196
20	110.0772357723577	64.9430894308943	13145	246
20	111.7886597938144	23.93298969072165	13344	194
20	116.1666666666667	34.6	13835	90
20	115.7285714285714	93.99285714285715	13894	140
20	116.5075757575758	48.35606060606061	13968	132
20	118.4615384615385	76.53846153846153	14117	65
20	118	111.5	14152	90
21	12.39759036144578	7.216867469879518	1327	249
21	4.328	17.328	377	125
21	3.813186813186813	34.69230769230769	395	91
21	5.81180811808118	57.50922509225092	658	271
21	4.968	79.55200000000001	560	125
21	8.926940639269406	94.05022831050228	1054	219
21	7.573033707865169	107.4550561797753	947	178
21	17.29078014184397	113.3049645390071	2033	282
21	20.71153846153846	23.33791208791209	2423	364
21	13.25531914893617	46.61702127659574	1487	94
21	15.31111111111111	36.86666666666667	1717	135
21	16.31720430107527	67.11827956989248	1867	186
21	17.83850931677019	81.14906832298136	2121	161
21	29.57563025210084	48.94957983193277	3529	238
21	26.34653465346535	93.52475247524752	3094	202
21	29.05594405594406	5.132867132867132	3365	143
21	33.11111111111111	64.36507936507937	3904	378
21	33.01041666666666	36.95833333333334	3877	192
21	31.87786259541985	80.12213740458016	3800	131
21	34.8125	103.10625	4183	160
21	31.38235294117647	116.2941176470588	3716	68
21	40.35897435897436	13.44444444444444	4693	234
21	42.60248447204969	26.78260869565218	5067	161
21	40.57954545454545	88.88636363636364	4889	88
21	43.34031413612566	113.413612565445	5153	191
21	45.26086956521739	2.456521739130435	5282	46
21	55.33791748526522	79.57367387033399	6560	509
21	50.06227106227107	51.95238095238095	5932	273
21	51.84967320261438	39.05882352941177	6159	153
21	52.51666666666667	98.08750000000001	6338	240
21	63.13215859030837	8.680616740088105	7449	454
21	61.16967509025271	26.31768953068592	7226	277
21	64.16374269005848	64.47076023391813	7624	342
21	61.46315789473685	117.9473684210526	7318	95
21	69.5775	103.2175	8383	400
21	67.07142857142857	36.73469387755102	7957	98
21	68.82236842105263	49.98684210526316	8210	152
21	77.49006622516556	14.64900662251656	9135	151
21	81.49115044247787	42.24336283185841	9642	226
21	81.0125	67.77083333333333	9668	240
21	80.88461538461539	86.2094017094017	9686	234
21	81.93333333333334	118.1466666666667	9838	75
21	91.24775583482945	27.94254937163375	10828	557
21	84.90434782608696	53.53043478260869	10134	115
21	87.07885304659499	105.8458781362007	10426	279
21	92	8	10928	225
21	99.98920086393089	78.52699784017278	11959	463
21	97.91414141414141	95.26262626262626	11735	198
21	99.66964285714286	61.03125	11941	224
21	102.5725190839695	117.7099236641221	12358	131
21	102.776	46.48	12286	250
21	106.6019417475728	107.878640776699	12828	206
21	110.7842639593909	17.59390862944162	13218	394
21	113.5753424657534	65.0958904109589	13625	146
21	115.245	94.31	13774	200
21	115.4864864864865	35.12612612612612	13715	111
21	116.4814814814815	49.79259259259259	13850	135
21	118.1969696969697	76.75757575757575	14117	66
21	118.3529411764706	110.6764705882353	14151	34
21	118	118	14158	25
22	7.435483870967742	5.088709677419355	725	124
22	4.28695652173913	17.47826086956522	377	115
22	2.618181818181818	34.2	274	55
22	2.3125	69.4375	189	16
22	5.362962962962963	79.54814814814814	560	135
22	6.288043478260869	103.3315217391304	703	368
22	19.74690265486726	21.90619469026549	2302	565
22	9.953125	36.0625	1116	64
22	14.14678899082569	45.43119266055046	1605	109
22	15.35185185185185	68.5925925925926	1749	108
22	17.41573033707865	112.8314606741573	2033	178
22	18.51075268817204	80.34408602150538	2240	186
22	22.26693227091634	94.24302788844622	2614	251
22	28.78260869565218	4.891304347826087	3365	138
22	30.55849056603774	49.28301886792453	3649	265
22	33.8377581120944	64.60176991150442	4025	339
22	29.54205607476635	116.1028037383178	3596	107
22	34.2093023255814	103.6232558139535	4064	215
22	31.272	79.248	3679	125
22	35.64150943396226	36.60377358490566	4237	106
22	40.02397260273973	14.46575342465753	4694	292
22	40.92485549132948	87.57225433526011	4888	173
22	43.075	27.575	5068	120
22	44.42391304347826	113.9021739130435	5274	184
22	56.21980676328502	80.06763285024155	6680	414
22	45.75	2.4375	5402	48
22	53.21527777777778	38.8125	6279	288
22	49.07727272727273	53.65454545454546	5814	220
22	52.11483253588517	98.29665071770334	6218	209
22	63.32804232804233	64.58994708994709	7505	378
22	56.12650602409639	8.710843373493976	6609	166
22	60.71129707112971	21.7489539748954	7222	239
22	55.94871794871795	111.0512820512821	6711	78
22	62.58888888888889	118.1777777777778	7558	90
22	67.91388888888889	101.9916666666667	8142	360
22	71.60795454545455	4.897727272727272	8525	176
22	68.93333333333334	50.58095238095238	8211	105
22	70.48314606741573	37.2059925093633	8317	267
22	78.00460829493088	15.86175115207373	9256	217
22	81.21513944223108	68.87250996015936	9669	251
22	80.75	86.99090909090908	9687	220
22	81.02941176470588	118.0882352941177	9718	68
22	83.54140127388536	53.17834394904459	10013	157
22	85.68787878787879	105.8181818181818	10306	330
22	84.67894736842105	30.06842105263158	10110	190
22	86.01639344262296	42.51639344262295	10243	122
22	93.93140794223827	8.566787003610107	11169	277
22	102.2166301969365	81.23194748358863	12201	457
22	92.71428571428571	93.8452380952381	11134	84
22	97.62995594713657	28.13215859030837	11668	227
22	97.68939393939394	63.6780303030303	11704	264
22	101.6382978723404	117.6099290780142	12238	141
22	102.8905109489051	46.24817518248175	12286	274
22	105.7552870090634	103.6435045317221	12704	331
22	111.5275423728814	15.98728813559322	13336	472
22	114.3917910447761	66.16417910447761	13626	268
22	116.0205479452055	37.36301369863013	13837	146
22	117.135593220339	94.78813559322033	14015	118
22	116.5909090909091	50.63636363636363	13971	66
22	117.8354430379747	113.0886075949367	14153	79
23	6.987096774193549	6.219354838709678	726	155
23	4.122448979591836	20.01020408163265	380	98
23	10.26950354609929	31.25531914893617	1111	282
23	11.02097902097902	82.09090909090909	1282	429
23	6.569536423841059	106.2317880794702	826	302
23	18.82065217391304	16.71195652173913	2177	184
23	19.09677419354839	109.8427419354839	2270	248
23	17.43181818181818	71.06818181818181	1991	44
23	22.5609756097561	93.5	2734	164
23	20.27368421052632	39.54736842105263	2320	95
23	28.26829268292683	7.411149825783972	3247	287
23	29.3006993006993	49.66783216783217	3410	286
23	36.05643340857788	67.29119638826185	4267	443
23	30.97	80.44	3680	100
23	32.63636363636363	104.6493506493507	3945	77
23	39.79807692307692	27.46634615384615	4707	416
23	40.78676470588236	89.45955882352941	4889	272
23	42.5045045045045	111.1486486486486	5151	222
23	42.72839506172839	9.753086419753087	5050	81
23	45.58536585365854	2.560975609756098	5403	41
23	48.50655021834061	53.12663755458515	5813	229
23	53.86153846153846	38.15384615384615	6398	260
23	52.38	99.01333333333334	6219	150
23	59.11145510835913	82.60371517027863	7043	323
23	52.0625	11.6375	6132	80
23	57.06486486486487	114.6756756756757	6835	185
23	59.71515151515152	69.92121212121212	7150	165
23	56.24390243902439	2.804878048780488	6603	41
23	61.66666666666666	22.87254901960784	7343	204
23	65.73333333333333	60.55238095238095	7861	210
23	63.9054054054054	11.5	7572	148
23	68.25945945945946	105.7216216216216	8146	370
23	69.91907514450867	48.50289017341041	8329	173
23	69.15384615384616	3.064102564102564	8163	78
23	70.7	35.17727272727273	8435	220
23	79.8961038961039	69.86147186147186	9550	231
23	77.05208333333333	88.22916666666667	9208	192
23	77.49579831932773	11.94957983193277	9132	119
23	81.65034965034965	23.81818181818182	9744	143
23	84.30601092896175	53.21311475409836	10013	183
23	87.02293577981651	107.4220183486239	10427	436
23	92.10115606936417	8.88150289017341	10929	346
23	86.66233766233766	33.38961038961039	10353	77
23	85.62264150943396	41.9622641509434	10242	106
23	89.34418604651162	86.59069767441861	10647	215
23	97.32885906040268	64.30872483221476	11584	298
23	98.84697508896797	30.95017793594306	11791	281
23	104.0266272189349	82.24556213017752	12442	338
23	102.9047619047619	47.85238095238095	12288	210
23	106.9135446685879	104.014409221902	12824	347
23	106.9047619047619	118.0238095238095	12838	84
23	111.5288270377734	14.86878727634195	13335	503
23	113.812030075188	65	13625	266
23	115.7777777777778	37.52287581699346	13838	153
23	116.6885245901639	50.34426229508197	13970	61
23	117.4797297297297	90.66216216216216	14011	148
23	118.7272727272727	113.0909090909091	14273	55
24	7.375	5.205882352941177	725	136
24	4.338235294117647	15.88235294117647	376	68
24	8.872131147540983	29.67540983606557	990	305
24	14.85026737967914	79.67379679144385	1760	187
24	5.321428571428571	87.46428571428571	567	140
24	7.477341389728097	106.6646525679758	827	331
24	10.88059701492537	44.32835820895522	1244	67
24	18.81025641025641	16.4	2176	195
24	16.23863636363636	116.3068181818182	1916	88
24	19.47413793103448	91.10344827586206	2251	116
24	23.1864406779661	36.01694915254237	2676	236
24	25.75675675675676	2.472972972972973	3002	74
24	25.89763779527559	102.7677165354331	3103	254
24	28.51079136690647	10.19424460431655	3370	139
24	29.31535269709543	49.56846473029046	3410	241
24	28.69090909090909	64.54545454545455	3425	110
24	29.71538461538461	115.7307692307692	3596	130
24	31.02870813397129	79.54066985645933	3680	209
24	39.07888040712468	27.90330788804071	4588	393
24	42.14726027397261	88.89726027397261	5009	292
24	40.63291139240506	67.53797468354431	4868	158
24	45.74110032362459	9.36569579288026	5409	309
24	47.25083612040134	53.92642140468227	5574	299
24	42.67555555555555	111.3333333333333	5151	225
24	54.3695652173913	38.35869565217391	6398	276
24	50	100	5980	106
24	58	82.3992673992674	6922	273
24	58.86124401913876	68.81818181818181	7029	209
24	57.62068965517241	113.6108374384236	6954	203
24	61.33971291866029	22.73205741626794	7223	209
24	63.77586206896552	3.370689655172414	7563	116
24	67.04907975460122	12.01226993865031	7932	163
24	64.74090909090908	99.86818181818182	7780	220
24	66.53968253968254	60.34920634920635	7980	126
24	70.97109826589596	51.15028901734104	8451	173
24	70.74893617021277	36.8936170212766	8437	235
24	72.50714285714285	114.6214285714286	8755	140
24	75.8502024291498	87.48178137651821	9087	247
24	81.89090909090909	74.94545454545455	9795	220
24	80.98823529411764	23.24705882352941	9623	170
24	85.21658986175115	63.92165898617512	10144	217
24	84.36	104.0577777777778	10064	225
24	81.16666666666667	2.803030303030303	9603	66
24	85.0939226519337	11.40331491712707	10091	181
24	86.39366515837104	37.69230769230769	10238	221
24	87.15060240963855	52.18674698795181	10372	166
24	88.39156626506023	115.566265060241	10556	166
24	90.67021276595744	91.55319148936171	10892	188
24	98.16201117318435	27.6536312849162	11668	179
24	95.90909090909091	5.532467532467533	11406	77
24	102.864768683274	81.00711743772241	12321	281
24	109.117202268431	15.29678638941399	12975	529
24	100.5765306122449	43.30102040816327	12043	196
24	101.9056603773585	63.79245283018868	12184	212
24	105.9854227405248	103.7405247813411	12704	343
24	105.84	117.54	12718	100
24	108.5277777777778	49.31944444444444	13009	72
24	114.7319587628866	59.09278350515464	13739	97
24	115.3220338983051	69.88135593220339	13750	118
24	115.9746192893401	89.13197969543147	13889	197
24	115.4294478527607	37.33128834355828	13717	163
24	116.5526315789474	2.736842105263158	13923	38
24	117.1153846153846	50.23076923076923	13970	52
24	118.1139240506329	112.6075949367089	14153	79
25	5.862745098039215	5.068627450980392	605	102
25	3.961538461538462	16.92307692307692	377	78
25	9.115241635687733	30.78066914498141	991	269
25	5.585185185185185	86.23703703703704	686	135
25	6.642857142857143	98.84920634920636	819	126
25	5.61875	112.5	713	160
25	11.06896551724138	43.63218390804597	1244	87
25	17.67672413793104	86.17241379310344	2126	232
25	21.98526315789474	13.61052631578947	2534	475
25	19.03361344537815	116.6302521008403	2277	119
25	24.59826589595376	103.7167630057804	2984	346
25	35.23825503355705	29.8003355704698	4110	596
25	28.44866920152091	48.19391634980989	3288	263
25	25.97777777777778	1.955555555555555	3002	45
25	27.58064516129032	60.93548387096774	3301	62
25	37.285140562249	84.83734939759036	4405	498
25	40.28767123287671	113.9109589041096	4794	292
25	39.43307086614173	64.15748031496064	4624	254
25	46.08389261744966	8.45973154362416	5408	298
25	45.6985294117647	47.18382352941177	5447	136
25	47.78333333333333	99.74166666666666	5740	120
25	52.40606060606061	58.93939393939394	6179	165
25	50.32758620689656	38.08620689655172	5918	58
25	57.59003831417625	82.08045977011494	6922	261
25	59.46043165467626	71.06474820143885	7031	139
25	61.09090909090909	103.6338383838384	7304	396
25	60.48571428571429	27.17142857142857	7107	280
25	57.15151515151515	43.98484848484848	6764	66
25	64	3.5	7564	114
25	67.22321428571429	13.61607142857143	7934	224
25	71.24497991967871	51.48995983935743	8451	249
25	67.16666666666667	62.10666666666667	7982	150
25	70.27748691099477	36.90575916230367	8317	191
25	71.71428571428571	113.687074829932	8634	147
25	75.71487603305785	88.15702479338843	9088	242
25	77.00769230769231	74.3	9194	130
25	82.29655172413793	24.31034482758621	9744	145
25	84.48292682926829	104.8390243902439	10065	205
25	81.97297297297297	2.851351351351351	9723	74
25	85.35754189944134	65.18435754189944	10145	179
25	84.34567901234568	11.81481481481481	9972	162
25	84.5081081081081	38.06486486486487	10118	185
25	88.87830687830687	116.037037037037	10676	189
25	88.06622516556291	52.94701986754967	10493	151
25	92.44615384615385	92.30384615384615	11012	260
25	89.13924050632912	78.77215189873418	10639	79
25	106.0990371389271	21.62173314993122	12622	727
25	98.68075117370893	43.76056338028169	11804	213
25	101.1071428571429	4.726190476190476	12005	168
25	102.1319648093842	76.61876832844575	12197	341
25	100.8095238095238	60.02380952380953	12060	84
25	104.1304347826087	104.9951690821256	12465	207
25	107.0384615384615	116.6538461538462	12837	104
25	111.4846153846154	49.37692307692308	13249	130
25	114.2142857142857	92.79523809523809	13653	210
25	113.5	59	13619	128
25	115.4469273743017	72.64804469273743	13753	179
25	115.8595041322314	39.05785123966942	13839	121
